Custody,Sentence_Length,Gender,Age_Cont,Ethnicity,Offence,Prev_Convictions,GP_first,AF_Injury,AF_Vuln_Victim,AF_Rep_Assault,AF_Weapon,MF_Remorse,MF_Good_Char
0,NA,Male,29,0,GBH,None,0,0,0,0,0,1,1
0,NA,Male,22,0,Affray,1 to 3,1,0,1,0,1,0,0
0,NA,Male,20,0,Affray,None,0,0,0,0,0,0,1
0,NA,Male,18,0,Affray,4 to 9,1,0,1,0,1,0,0
1,276,Male,43,0,Intent,4 to 9,0,0,1,0,1,0,0
0,NA,Male,22,0,GBH,None,1,0,0,0,1,0,1
0,NA,Male,26,0,Affray,None,1,1,0,0,0,1,1
1,52,Male,53,0,Assault,1 to 3,1,0,0,0,0,0,0
1,107,Male,23,0,Affray,None,1,0,1,1,0,0,1
0,NA,Male,18,1,Affray,1 to 3,0,0,0,0,0,0,0
1,224,Male,33,0,Intent,None,0,0,0,0,1,0,0
1,284,Male,21,0,Intent,1 to 3,0,1,0,0,1,1,0
1,172,Male,41,0,GBH,None,1,1,0,0,0,1,0
1,222,Male,40,0,Intent,None,1,1,0,0,1,1,1
1,140,Male,32,0,GBH,1 to 3,1,0,0,1,0,0,0
0,NA,Male,32,1,GBH,1 to 3,0,0,0,0,1,0,1
1,54,Male,54,0,Affray,4 to 9,1,0,0,0,1,0,0
0,NA,Male,23,0,Affray,None,0,0,0,0,1,0,0
1,169,Male,43,1,Affray,4 to 9,0,1,0,1,1,1,0
1,85,Male,40,1,Assault,1 to 3,0,1,0,0,0,0,0
0,NA,Male,20,0,Affray,None,0,1,0,0,1,0,0
0,NA,Male,21,0,Affray,None,1,0,0,0,1,1,1
1,87,Male,18,0,Affray,None,0,1,0,1,1,1,0
1,145,Female,23,1,Affray,1 to 3,1,0,1,1,0,0,0
0,NA,Male,29,1,Affray,None,1,0,0,0,0,1,0
1,111,Male,20,1,GBH,None,1,0,0,0,1,0,1
0,NA,Male,41,0,GBH,1 to 3,0,0,0,0,0,0,0
1,197,Male,59,0,Intent,None,1,0,0,0,1,1,1
1,171,Male,26,1,GBH,1 to 3,0,0,0,0,1,1,0
1,165,Male,22,1,GBH,None,0,0,0,0,1,1,0
1,168,Male,24,1,Affray,1 to 3,0,0,0,1,1,0,0
0,NA,Male,24,0,Affray,None,0,0,0,0,0,0,0
1,87,Female,26,1,Affray,4 to 9,1,0,0,0,0,0,0
0,NA,Female,28,0,Assault,None,0,0,0,0,1,1,0
1,139,Male,39,0,GBH,4 to 9,1,0,0,0,0,0,0
1,143,Male,30,1,GBH,4 to 9,1,0,0,0,1,0,0
1,141,Male,24,0,Affray,None,1,0,0,0,0,0,0
1,143,Male,50,0,GBH,1 to 3,0,0,0,0,1,0,0
0,NA,Male,64,0,Assault,None,0,0,0,0,0,1,1
1,168,Male,33,0,Affray,1 to 3,1,0,0,0,0,0,0
1,190,Male,33,1,Intent,None,0,0,0,0,1,1,1
1,107,Male,18,1,GBH,None,1,0,0,1,1,1,1
0,NA,Male,19,1,Affray,1 to 3,0,0,0,0,0,1,0
0,NA,Male,24,0,Affray,None,0,0,0,0,0,0,0
0,NA,Male,26,0,Affray,None,0,0,0,0,0,1,1
1,163,Male,18,0,Intent,None,1,0,0,0,1,1,0
1,88,Male,28,0,GBH,None,0,0,0,0,1,1,1
0,NA,Male,37,1,Affray,None,1,0,0,0,1,1,1
0,NA,Male,23,0,GBH,None,1,0,0,0,1,1,1
0,NA,Male,18,1,Assault,None,1,0,0,0,0,1,1
1,55,Male,27,1,Assault,1 to 3,1,0,0,0,0,0,0
0,NA,Male,43,0,Assault,None,0,0,0,1,0,1,0
0,NA,Male,34,0,Affray,4 to 9,1,0,0,0,1,0,0
1,140,Male,32,0,Harassment,4 to 9,0,1,0,0,0,0,0
1,136,Male,40,0,Affray,4 to 9,1,0,1,1,0,0,0
0,NA,Male,34,1,Affray,None,1,0,0,0,1,0,1
1,82,Male,21,0,Affray,None,0,1,0,0,1,1,0
1,170,Male,39,1,Affray,1 to 3,0,1,0,0,1,0,0
1,113,Male,23,0,Affray,4 to 9,1,0,0,1,1,0,0
1,117,Male,20,0,GBH,None,1,0,0,1,1,0,0
1,142,Male,32,1,GBH,1 to 3,1,1,0,0,0,0,0
0,NA,Male,47,0,Assault,None,1,0,0,0,0,1,1
1,84,Male,18,0,Affray,4 to 9,1,0,0,0,1,0,0
1,173,Male,28,1,Affray,4 to 9,0,1,0,0,1,0,0
0,NA,Male,20,0,Affray,4 to 9,0,0,0,0,1,0,0
1,142,Male,21,1,Affray,4 to 9,0,1,0,1,1,0,0
1,139,Male,24,1,GBH,1 to 3,1,1,0,0,1,0,0
1,139,Male,19,1,Affray,1 to 3,0,0,0,0,0,0,0
0,NA,Female,29,0,Cruelty_Child,None,1,0,1,0,0,1,1
1,136,Male,32,0,Affray,1 to 3,0,0,0,0,1,0,0
0,NA,Male,22,0,Affray,4 to 9,1,0,0,0,1,0,0
0,NA,Male,21,0,Affray,None,0,1,0,0,1,1,1
1,107,Male,32,0,GBH,1 to 3,1,1,0,0,0,0,0
0,NA,Male,27,1,GBH,None,1,0,0,0,1,1,1
1,78,Female,28,0,Assault,1 to 3,0,0,1,0,0,0,0
0,NA,Male,21,0,Affray,None,0,0,0,1,0,1,1
0,NA,Male,21,0,Affray,None,0,0,0,1,0,1,0
0,NA,Male,23,0,Affray,1 to 3,0,0,0,1,0,0,0
1,254,Male,33,0,GBH,1 to 3,1,1,0,0,0,0,0
0,NA,Male,27,0,Harassment,1 to 3,1,0,0,0,0,0,0
1,138,Male,61,0,Affray,None,0,1,0,1,0,0,0
0,NA,Female,22,0,Affray,None,1,0,1,0,0,0,0
1,145,Male,33,0,Affray,1 to 3,0,0,1,0,1,0,0
1,170,Male,20,1,GBH,1 to 3,0,1,1,0,0,0,0
1,142,Male,27,0,Affray,1 to 3,0,1,0,1,1,0,0
1,281,Male,25,0,Intent,None,0,1,0,0,1,1,0
0,NA,Male,31,0,Harassment,None,1,0,0,0,0,1,0
1,84,Male,26,0,Affray,None,1,0,0,1,0,1,1
0,NA,Male,25,0,Assault,4 to 9,0,0,1,0,0,1,0
1,57,Male,33,0,Assault,1 to 3,0,1,1,1,0,0,0
1,313,Male,39,0,Intent,1 to 3,0,1,1,1,0,0,0
0,NA,Female,41,0,Assault,4 to 9,1,0,0,0,0,1,0
1,277,Male,18,0,Intent,None,0,0,0,0,1,0,0
1,80,Male,39,0,Assault,1 to 3,1,0,1,0,0,1,0
0,NA,Male,21,1,Affray,None,0,1,0,0,0,0,0
0,NA,Male,19,1,Affray,None,1,0,0,0,0,0,1
0,NA,Male,43,0,Assault,None,0,0,0,0,0,0,0
0,NA,Male,20,1,Affray,None,1,1,0,0,0,1,1
0,NA,Male,27,1,Affray,None,1,0,0,0,0,1,1
1,165,Male,28,0,GBH,None,0,1,0,1,1,0,1
1,169,Male,20,1,GBH,1 to 3,0,1,0,0,0,0,0
1,276,Male,31,0,Intent,None,0,0,0,0,1,0,0
0,NA,Male,25,0,Assault,4 to 9,1,0,0,0,0,0,0
0,NA,Male,32,0,Affray,None,1,0,1,1,1,0,0
1,279,Male,20,0,Intent,None,1,0,0,1,0,1,1
0,NA,Male,42,0,GBH,None,0,0,0,0,0,1,1
1,165,Male,36,1,Affray,4 to 9,1,1,0,0,1,0,0
0,NA,Male,23,1,Affray,None,1,0,0,0,0,0,0
0,NA,Male,35,1,Harassment,1 to 3,0,0,0,0,0,0,0
0,NA,Male,54,0,Affray,None,1,0,0,0,0,1,0
0,NA,Male,38,0,Affray,1 to 3,0,0,0,0,0,0,0
1,107,Male,25,0,Affray,1 to 3,1,1,0,0,0,0,0
1,282,Male,31,0,Intent,None,0,1,0,1,1,0,0
0,NA,Male,32,0,Affray,None,0,0,0,1,0,1,0
0,NA,Male,34,0,Affray,1 to 3,0,0,0,0,0,0,0
1,135,Male,43,1,Affray,1 to 3,0,0,1,1,1,0,0
0,NA,Female,18,0,Affray,None,1,1,0,0,1,1,1
0,NA,Male,26,0,Affray,None,1,0,0,0,0,1,0
0,NA,Male,65,1,Harassment,None,1,1,0,0,0,1,1
0,NA,Male,33,1,GBH,None,0,0,0,1,0,1,1
0,NA,Male,37,1,Harassment,None,0,0,0,0,0,0,0
0,NA,Male,44,1,GBH,4 to 9,0,0,0,0,0,1,0
1,137,Male,52,0,Affray,1 to 3,1,0,0,0,0,0,0
0,NA,Male,24,0,Affray,None,1,0,0,0,0,0,0
0,NA,Male,23,1,Affray,None,1,0,0,0,1,1,0
0,NA,Male,30,0,GBH,None,1,1,0,0,0,1,0
0,NA,Male,21,0,GBH,None,1,1,0,0,0,1,0
0,NA,Female,20,1,GBH,None,1,1,0,0,0,1,0
0,NA,Male,20,0,GBH,None,1,0,0,0,0,1,1
1,87,Male,28,0,GBH,None,1,1,0,0,0,1,1
1,166,Male,39,1,GBH,1 to 3,0,0,0,1,0,0,0
1,224,Male,28,0,Intent,None,1,0,0,0,1,0,0
0,NA,Male,19,0,Affray,None,1,0,0,0,0,1,0
0,NA,Male,32,0,Affray,None,0,0,0,0,0,1,1
0,NA,Male,22,0,Affray,None,1,1,0,0,0,1,1
0,NA,Male,24,1,Affray,None,1,0,0,0,0,1,0
0,NA,Male,20,0,Affray,None,1,0,0,0,0,1,1
0,NA,Male,18,0,GBH,None,1,0,0,0,1,1,1
1,83,Male,42,0,Affray,None,0,0,1,0,1,1,0
1,110,Female,20,1,GBH,1 to 3,0,0,0,1,0,0,0
1,172,Male,48,1,Assault,4 to 9,1,0,1,1,0,0,0
1,135,Male,18,0,Affray,4 to 9,1,0,1,0,0,0,0
1,84,Male,21,0,Affray,1 to 3,1,0,0,0,0,0,0
1,88,Male,22,0,Affray,1 to 3,1,0,0,0,0,0,0
0,NA,Male,18,0,Affray,None,0,0,0,1,0,0,0
0,NA,Male,19,0,Affray,None,0,0,0,1,0,0,0
1,169,Male,49,0,Affray,1 to 3,0,1,0,1,0,0,0
1,166,Male,34,0,Affray,4 to 9,1,1,0,0,1,0,0
1,170,Male,32,1,Affray,4 to 9,1,1,0,0,1,0,0
0,NA,Male,41,0,Assault,None,0,0,0,1,1,0,1
0,NA,Male,53,0,Affray,None,1,0,0,0,1,1,1
1,23,Female,44,1,Affray,None,1,1,1,0,0,0,0
0,NA,Male,22,0,GBH,None,1,1,0,0,1,1,1
1,170,Male,44,1,Affray,4 to 9,0,1,1,0,1,0,0
1,173,Male,47,0,Intent,None,0,0,0,0,1,1,0
0,NA,Male,34,1,Harassment,None,1,0,0,0,0,1,1
1,56,Male,24,0,Assault,1 to 3,1,0,0,0,0,0,0
0,NA,Male,18,1,Affray,None,0,0,1,0,1,0,0
0,NA,Female,32,0,Assault,None,1,0,0,0,0,1,1
1,169,Male,19,1,GBH,1 to 3,0,1,0,0,0,0,0
0,NA,Female,39,0,Assault,None,0,0,0,0,0,0,1
0,NA,Male,24,0,Affray,None,1,1,0,0,0,0,1
0,NA,Male,29,0,Affray,None,1,0,0,0,1,1,1
0,NA,Female,25,0,Affray,None,1,0,0,0,1,1,1
0,NA,Female,28,1,Affray,None,1,0,0,0,1,1,1
0,NA,Male,26,1,Affray,None,1,0,0,0,1,1,1
1,140,Male,18,1,Affray,1 to 3,1,1,1,0,1,0,0
1,140,Male,35,1,Affray,4 to 9,1,0,0,0,1,1,0
0,NA,Male,39,0,Affray,None,0,1,0,0,0,0,0
1,168,Male,32,1,GBH,1 to 3,1,1,0,0,0,0,0
0,NA,Male,20,0,Affray,None,1,1,0,0,0,0,0
0,NA,Male,61,0,Affray,None,0,0,0,0,1,0,0
1,169,Male,29,0,GBH,None,0,1,0,1,0,0,0
0,NA,Male,35,0,GBH,None,1,1,0,0,0,1,0
0,NA,Male,51,1,Assault,None,0,0,0,0,1,1,0
0,NA,Male,20,0,Affray,None,1,0,0,0,0,0,1
0,NA,Male,49,0,Assault,None,1,0,0,0,0,0,0
1,163,Male,18,0,Affray,4 to 9,1,1,0,1,0,0,0
1,139,Female,22,1,Cruelty_Child,None,1,0,1,1,0,0,0
0,NA,Male,22,0,Assault,None,1,0,0,1,0,0,0
0,NA,Male,20,0,Affray,None,1,0,0,0,0,1,1
0,NA,Male,19,1,Affray,None,1,0,0,0,0,1,1
0,NA,Female,44,0,Affray,None,1,0,0,1,1,1,0
1,112,Male,18,1,GBH,None,1,1,0,0,0,1,1
0,NA,Male,19,0,Affray,None,1,1,0,1,0,1,1
0,NA,Male,23,0,Affray,4 to 9,1,0,0,0,1,1,1
1,86,Male,23,1,Affray,1 to 3,1,0,0,0,0,0,0
1,81,Male,45,1,Affray,1 to 3,0,0,1,0,0,0,0
0,NA,Male,23,0,Affray,None,1,1,0,0,1,1,1
1,165,Male,42,0,Affray,1 to 3,1,1,1,0,1,1,0
1,164,Male,30,1,GBH,1 to 3,0,0,0,0,1,0,0
1,136,Male,43,1,Affray,4 to 9,1,1,0,1,0,0,0
1,141,Male,34,0,Affray,4 to 9,1,1,1,0,1,0,0
1,143,Male,30,0,Affray,4 to 9,0,1,0,0,0,0,0
1,140,Male,23,0,Affray,None,0,0,0,1,0,0,1
0,NA,Female,20,0,Affray,None,0,0,0,1,0,0,1
0,NA,Male,22,0,Assault,None,1,0,0,0,0,0,1
1,89,Male,22,0,GBH,4 to 9,0,0,0,0,1,0,0
1,143,Male,18,1,GBH,None,0,0,0,0,1,1,0
1,85,Male,29,0,Affray,1 to 3,0,0,0,0,1,0,0
1,142,Male,54,1,Cruelty_Child,None,0,0,0,1,0,0,0
1,280,Female,42,0,Intent,4 to 9,0,1,0,1,1,0,0
1,79,Male,29,0,Affray,1 to 3,0,1,0,0,0,1,0
1,141,Male,35,0,Affray,4 to 9,0,1,0,0,0,0,0
1,275,Male,25,0,Intent,1 to 3,0,0,0,0,1,0,0
1,172,Male,24,0,Affray,None,1,1,1,1,1,0,0
0,NA,Female,41,0,GBH,None,0,0,0,0,1,1,1
0,NA,Male,23,1,Affray,1 to 3,1,0,0,0,0,0,0
1,248,Female,41,0,Intent,None,0,1,0,0,1,0,0
0,NA,Female,54,1,Affray,None,0,0,0,0,1,1,1
1,165,Male,24,0,Affray,4 to 9,0,1,1,0,1,0,0
0,NA,Male,50,0,Affray,None,1,0,0,0,0,1,0
0,NA,Male,20,0,Affray,None,1,0,1,0,0,0,0
1,280,Male,20,0,Intent,None,0,1,0,1,1,1,1
1,168,Male,23,1,Affray,1 to 3,1,0,0,0,1,1,0
1,139,Male,18,0,GBH,None,0,1,0,0,1,0,0
0,NA,Male,18,0,Affray,None,0,1,0,0,0,1,1
1,135,Male,33,1,Affray,None,0,0,0,0,0,0,0
1,144,Male,21,1,Affray,None,0,0,0,0,1,1,0
1,88,Male,59,1,Affray,None,0,0,0,0,1,1,0
0,NA,Male,22,0,Affray,None,0,0,0,0,0,1,1
0,NA,Male,32,0,Affray,None,0,1,1,0,0,0,0
0,NA,Male,23,0,Harassment,None,1,0,0,0,1,1,0
1,163,Male,34,0,Affray,4 to 9,0,1,0,1,0,0,0
1,114,Male,20,0,GBH,4 to 9,0,1,0,0,0,0,0
1,107,Male,27,1,Affray,None,1,0,0,0,1,0,0
1,173,Male,36,1,GBH,None,0,1,0,0,1,0,1
1,280,Male,26,0,Intent,1 to 3,0,1,0,0,1,0,0
1,283,Male,20,0,Intent,1 to 3,0,1,0,0,1,0,0
1,219,Male,26,0,Intent,None,0,0,0,0,0,1,1
0,NA,Male,36,1,Affray,None,1,0,0,0,0,1,1
0,NA,Male,23,0,GBH,None,0,0,0,0,0,0,1
0,NA,Male,18,0,Affray,None,0,0,0,0,0,0,0
1,80,Male,18,1,Affray,4 to 9,0,0,0,0,1,0,0
0,NA,Male,20,0,GBH,None,1,0,0,0,1,1,0
0,NA,Male,35,0,Assault,1 to 3,1,0,0,0,0,0,0
0,NA,Male,26,0,Affray,4 to 9,0,0,0,0,0,0,0
0,NA,Male,48,0,Affray,None,1,0,0,0,0,1,1
1,164,Male,34,0,GBH,1 to 3,1,1,0,0,0,0,0
1,114,Male,18,0,Affray,None,1,0,0,0,1,0,0
1,135,Female,18,0,GBH,None,0,1,0,0,1,1,1
0,NA,Male,32,0,Affray,1 to 3,1,0,1,1,0,1,0
1,144,Male,37,1,Assault,4 to 9,1,0,1,1,0,0,0
0,NA,Male,19,0,GBH,None,1,0,0,0,0,1,1
0,NA,Male,42,0,Assault,4 to 9,0,0,0,0,0,0,0
1,108,Male,20,1,Affray,1 to 3,0,0,1,0,1,0,0
1,166,Male,21,1,Affray,1 to 3,0,0,1,1,0,0,0
0,NA,Female,30,0,Cruelty_Child,None,0,0,0,0,0,1,0
1,117,Male,26,0,Affray,1 to 3,0,0,0,0,0,0,0
0,NA,Male,30,1,Affray,None,1,0,0,0,0,0,0
0,NA,Male,29,1,Affray,4 to 9,0,0,0,0,1,0,0
1,52,Male,32,0,Assault,4 to 9,0,0,0,0,0,0,0
1,51,Male,37,0,Affray,None,0,0,0,0,1,1,0
1,143,Male,34,1,Assault,1 to 3,0,0,0,0,0,0,0
1,284,Female,21,0,Intent,None,0,1,0,1,0,0,1
0,NA,Male,63,1,Affray,None,1,1,0,0,0,1,1
0,NA,Male,45,0,Affray,1 to 3,0,0,1,0,1,0,0
0,NA,Male,50,0,Affray,1 to 3,0,1,1,0,0,0,0
1,284,Male,52,0,Intent,None,0,0,0,0,1,0,0
1,173,Male,20,1,GBH,1 to 3,0,1,0,1,0,0,0
0,NA,Male,31,0,Affray,None,1,0,0,0,0,1,0
1,137,Male,35,1,GBH,None,0,1,0,0,0,1,0
0,NA,Male,24,0,Affray,None,1,1,0,0,0,1,0
0,NA,Male,21,1,Affray,None,1,1,0,0,0,1,0
0,NA,Male,20,1,Affray,None,0,0,0,0,0,1,0
0,NA,Male,52,1,Affray,None,0,0,0,0,0,1,0
0,NA,Female,26,1,Cruelty_Child,None,1,0,0,0,0,0,0
1,59,Male,21,0,Affray,1 to 3,1,0,0,0,0,0,0
1,79,Male,51,0,Affray,1 to 3,0,0,0,0,0,0,0
0,NA,Male,20,0,GBH,None,0,1,0,0,0,1,0
1,172,Male,20,0,GBH,1 to 3,0,1,0,0,1,1,0
1,163,Male,27,1,Affray,1 to 3,0,0,0,0,0,0,0
1,170,Male,39,1,GBH,1 to 3,1,0,0,1,1,0,0
0,NA,Male,54,0,GBH,None,1,0,0,0,0,1,1
0,NA,Male,43,0,Harassment,None,0,0,0,0,0,0,0
0,NA,Male,35,1,Intent,None,1,0,0,0,1,1,1
1,24,Female,40,1,Cruelty_Child,None,0,0,0,0,0,0,1
1,111,Male,22,1,Harassment,1 to 3,0,0,1,1,0,0,0
1,284,Male,50,0,Intent,4 to 9,1,0,0,1,1,1,0
0,NA,Male,22,0,Assault,None,0,0,1,0,1,0,1
1,85,Male,21,0,Affray,4 to 9,1,0,0,0,0,1,0
1,83,Male,23,0,Harassment,4 to 9,0,1,0,0,1,0,0
1,89,Male,18,1,Harassment,4 to 9,0,1,0,0,1,0,0
1,167,Male,20,0,Affray,None,1,0,0,1,1,1,0
0,NA,Male,22,0,GBH,None,0,1,0,0,0,1,0
0,NA,Male,22,1,Assault,None,0,0,0,0,1,0,0
1,32,Male,22,0,Harassment,1 to 3,0,0,0,0,0,0,0
0,NA,Male,29,0,Affray,None,0,0,0,0,0,0,0
0,NA,Male,22,0,Affray,1 to 3,0,1,0,1,0,0,0
1,165,Male,44,1,GBH,1 to 3,0,1,0,0,0,0,0
1,163,Male,27,1,GBH,None,1,0,0,0,0,1,1
1,279,Male,22,0,Intent,4 to 9,0,1,0,0,1,1,0
0,NA,Male,23,0,Affray,None,1,0,0,0,1,1,0
1,277,Female,23,0,Cruelty_Child,None,0,1,1,1,0,0,0
1,167,Male,20,0,Cruelty_Child,None,0,1,1,1,0,1,0
1,173,Male,54,0,GBH,4 to 9,0,1,1,1,1,0,0
1,172,Male,51,1,GBH,None,0,1,1,1,1,0,0
0,NA,Male,24,0,Assault,None,1,0,0,0,0,1,0
0,NA,Male,18,1,GBH,None,1,0,0,0,1,1,1
1,89,Male,31,0,Affray,None,0,0,0,0,1,0,0
0,NA,Male,21,1,GBH,None,1,0,0,0,0,1,1
1,284,Male,34,0,Intent,4 to 9,0,0,0,0,0,0,0
1,59,Male,34,0,Assault,1 to 3,1,0,0,0,0,0,0
0,NA,Male,24,0,Affray,None,1,0,0,0,0,1,1
0,NA,Male,53,0,Harassment,None,0,0,0,0,0,0,0
0,NA,Male,40,0,Assault,None,1,0,0,0,0,1,1
1,116,Male,43,1,Affray,4 to 9,1,0,0,0,0,1,0
1,109,Male,40,0,Assault,4 to 9,1,0,0,0,0,0,0
0,NA,Male,44,0,Harassment,None,1,0,0,0,1,0,0
0,NA,Male,41,0,Assault,None,0,0,0,0,0,0,0
1,255,Male,18,0,Intent,None,0,1,0,0,0,0,0
0,NA,Male,18,0,Assault,None,1,0,0,0,0,0,0
0,NA,Male,19,1,Affray,None,1,0,0,0,0,0,0
0,NA,Male,19,0,Affray,None,1,0,0,0,0,0,0
1,143,Male,21,0,Affray,4 to 9,0,1,0,0,1,0,0
1,279,Male,34,0,Intent,None,0,0,0,1,1,0,0
0,NA,Male,22,0,Affray,None,0,0,1,0,1,1,0
0,NA,Male,28,0,Assault,None,0,0,0,0,0,0,0
0,NA,Male,36,0,Affray,None,1,0,0,0,0,1,1
1,200,Male,28,0,Affray,4 to 9,0,1,1,1,0,0,0
0,NA,Male,59,0,Affray,None,1,1,0,0,0,0,1
0,NA,Male,32,0,Affray,None,1,1,0,0,1,1,0
0,NA,Female,51,0,GBH,None,0,1,1,0,0,1,1
1,277,Male,21,0,Intent,None,0,1,0,0,1,1,1
0,NA,Male,52,0,Harassment,1 to 3,0,0,0,0,0,0,0
0,NA,Male,24,0,Affray,None,1,0,0,1,1,1,1
0,NA,Male,24,0,Affray,None,1,0,0,1,1,1,1
0,NA,Male,20,0,Harassment,None,0,0,0,0,0,0,0
1,112,Male,22,1,Affray,None,0,0,0,0,0,0,0
1,106,Male,52,0,Affray,None,0,0,0,0,0,0,0
1,33,Male,36,0,Harassment,1 to 3,1,0,0,1,0,0,0
0,NA,Male,19,0,Harassment,None,1,0,0,1,0,1,0
0,NA,Male,53,0,Affray,None,1,0,0,0,0,1,1
0,NA,Male,33,0,GBH,None,1,0,0,0,0,1,1
0,NA,Male,33,1,Affray,None,1,0,0,0,0,0,0
0,NA,Male,20,0,Affray,None,0,1,0,0,0,1,1
1,200,Male,54,0,Intent,1 to 3,1,0,0,0,1,0,0
0,NA,Male,24,0,Harassment,None,1,0,0,0,0,0,0
0,NA,Male,20,0,Affray,None,1,0,0,0,0,1,1
1,111,Male,25,1,Affray,None,0,1,0,1,0,0,0
1,116,Male,34,0,Affray,None,0,1,0,1,0,0,0
1,143,Male,29,0,Affray,None,0,1,0,1,0,0,0
1,107,Male,31,0,Affray,None,0,1,0,1,0,0,0
0,NA,Male,35,0,Affray,None,1,0,0,0,0,1,1
1,170,Male,23,0,GBH,None,0,1,0,1,0,1,1
0,NA,Male,18,0,Affray,None,0,0,1,0,0,1,0
1,166,Male,26,0,Affray,4 to 9,0,1,1,1,1,0,0
0,NA,Male,54,0,Assault,None,1,0,1,0,0,0,0
1,140,Male,22,0,Affray,4 to 9,0,1,0,0,1,1,0
0,NA,Male,28,0,Affray,None,0,0,0,0,0,0,0
0,NA,Male,30,0,Harassment,None,1,0,0,0,1,1,1
0,NA,Male,21,0,Assault,None,1,0,0,0,1,1,1
1,116,Male,39,0,Affray,1 to 3,0,0,0,0,0,0,0
0,NA,Male,21,0,Affray,None,0,0,0,0,0,1,0
1,55,Female,19,1,Affray,None,1,0,0,1,0,1,0
0,NA,Male,23,1,Affray,None,0,0,0,1,0,1,1
0,NA,Male,25,0,GBH,None,1,1,0,0,0,1,1
1,229,Male,31,0,Intent,4 to 9,1,0,0,0,1,0,0
0,NA,Male,64,0,Assault,None,0,1,1,0,0,1,0
1,172,Male,44,1,Cruelty_Child,None,0,1,1,1,0,0,0
0,NA,Male,32,1,Affray,None,1,0,0,1,0,1,0
1,165,Male,26,0,Assault,4 to 9,0,1,1,0,1,0,0
0,NA,Male,23,0,Affray,None,1,0,0,0,0,1,1
1,136,Male,23,0,Affray,None,0,1,0,0,1,0,0
0,NA,Male,34,0,Harassment,None,0,0,0,0,0,0,0
1,85,Male,40,1,Affray,1 to 3,0,0,0,1,0,0,0
0,NA,Female,33,0,Harassment,None,0,0,0,0,0,0,0
0,NA,Female,51,0,Affray,1 to 3,0,0,0,0,0,0,0
1,170,Male,52,0,GBH,1 to 3,0,1,0,0,1,0,0
1,168,Male,24,1,GBH,1 to 3,1,0,0,0,1,0,0
0,NA,Female,30,0,Affray,None,0,0,0,0,0,0,0
0,NA,Male,43,0,GBH,None,1,0,0,0,0,1,1
0,NA,Male,21,0,Affray,None,0,0,0,0,0,0,1
0,NA,Male,32,1,Affray,None,0,0,1,0,0,0,0
0,NA,Male,20,0,Affray,None,0,0,0,0,0,0,1
0,NA,Male,33,0,GBH,1 to 3,1,1,0,0,1,0,0
1,50,Male,36,0,Affray,None,1,1,0,0,0,1,0
0,NA,Male,35,1,Affray,None,0,0,0,0,0,1,1
1,84,Male,40,0,Affray,1 to 3,0,0,0,0,1,0,0
0,NA,Male,42,0,Affray,4 to 9,1,0,0,0,1,0,0
1,53,Male,31,0,Harassment,1 to 3,1,0,1,0,0,1,0
0,NA,Male,27,0,Affray,None,1,0,0,0,0,1,1
1,284,Male,29,0,Intent,None,0,1,1,0,0,1,0
1,251,Male,23,0,Intent,None,0,0,0,0,1,1,0
0,NA,Male,33,0,Assault,None,0,0,0,0,0,1,1
0,NA,Male,18,0,Affray,None,0,0,0,0,0,1,1
1,167,Male,22,0,Affray,1 to 3,1,0,0,0,1,0,0
0,NA,Male,30,0,GBH,None,1,1,0,0,0,0,1
0,NA,Male,19,0,Affray,None,1,0,0,0,0,0,0
1,170,Male,20,1,Affray,None,1,0,1,0,0,1,1
1,55,Male,28,1,Assault,1 to 3,1,0,1,1,0,0,0
1,53,Male,21,0,Affray,4 to 9,1,0,1,1,0,0,0
1,170,Male,19,0,GBH,1 to 3,0,1,0,0,0,0,0
1,276,Male,27,0,Intent,1 to 3,0,1,0,0,1,1,0
0,NA,Male,21,0,Harassment,None,1,0,1,0,0,1,0
0,NA,Male,18,0,Affray,None,1,0,0,0,0,0,0
1,220,Male,27,0,GBH,1 to 3,0,0,0,1,0,0,0
1,223,Male,37,0,Intent,1 to 3,0,1,0,0,0,0,0
1,247,Male,18,0,Intent,None,0,1,0,0,1,0,0
1,139,Male,23,1,Affray,None,0,1,0,0,0,1,1
0,NA,Male,29,0,GBH,None,1,0,0,1,0,1,0
1,87,Female,22,0,Affray,None,1,0,0,1,1,0,0
1,110,Male,20,0,Affray,None,0,1,0,0,0,0,0
1,54,Male,34,0,Affray,4 to 9,1,0,0,0,0,0,0
1,114,Male,31,1,Affray,1 to 3,1,0,0,1,0,1,0
1,278,Male,31,0,Intent,None,1,0,0,0,1,1,1
1,137,Male,34,1,Assault,1 to 3,0,0,0,0,1,0,0
1,278,Male,18,0,Intent,None,0,0,0,1,1,0,0
0,NA,Male,39,0,Affray,None,0,0,0,0,0,1,0
0,NA,Male,21,0,GBH,None,1,1,0,0,0,1,1
0,NA,Male,41,0,Affray,None,0,0,0,0,1,1,1
1,79,Male,39,1,Affray,4 to 9,0,0,0,0,0,0,0
1,172,Male,19,0,GBH,4 to 9,0,1,0,1,0,0,0
1,163,Male,24,1,GBH,1 to 3,0,1,0,1,0,0,0
0,NA,Male,35,1,Affray,None,0,0,0,0,0,0,0
1,141,Male,22,1,Affray,1 to 3,0,0,0,0,1,0,0
1,87,Male,23,0,Assault,1 to 3,1,1,1,1,0,0,0
0,NA,Male,25,0,GBH,None,1,0,0,0,0,1,0
